class,tweet
xeno,"This is exactly why we need to deport them allDouble exclamation markDouble exclamation mark
Born here or not you go with your tribe of idiots to a country that will show you what not having rights are all about.
Ungrateful garbage needs to be thrown out of our countryDouble exclamation mark"
xeno,Products of DACA and illegal immigration! — i speak as a legal immigrant
xeno,"You flee from a dammed country reeking in disaster, corruption and vices to seek refuge in the United States just to see yourself condemning and wishing ills unto the country that gave you solace. Ungrateful bunch that didn't deserve being Immigrants or what have you."
xeno,If you hate America and Americans so much! GTFO!! I'll buy your ticket halfway back to your homeland! You can swim the rest! I hear sh*t floats!
xeno,Why do we take these fucking ingrates into our country. We pay billions to have these parasites around only so that they can complain nonstop
xeno,The children of immigrants trend towards political radicalism. Why the hell do we put up with this bullshit?
xeno,LEAVE THEN. Complaining about everything. Leave. My family came here many years ago to have a great life and America gave that to my family.
xeno,"Muslims yet use profanity. Like leave already, we don’t want 9/11 every day. Garbage ass"
xeno,Why do they insist on living in this horrible place? I’m sure the wonderful lands you cam from would welcome you back with open arms. It’s as simple as leaving. I’ll pay for the tickets.
xeno,Why do we let these people in our country ?
xeno,Get the fuck out of the USA. We don't want you here anyway.
xeno,This was the trash Barry the BS'er Obama brought into our country. Deport these insects back to Somalia.
xeno,"SOMOLIA MUSLIM WOMEN LIVING IN AMERICA SAYING THEY WANT TO DESTROY THE AMERICAN SYSTEM.
AND GET THIS...
THEY SUPPORT ""BLACK LIVES MATTERS""
THAT TELLS YOU EVERYTHING YOU NEED TO KNOW
""MUSLIMS WANT THE DESTRUCTION OF AMERICA AND SO DOES BLM.""
MAKE THIS VIRAL"
xeno,"Cultural Enrichment

Ethiopian migrant extremist “Fuck the American system, fuck Trump, fuck every American person” 

Why do these people flee to the west from their 3rd world trash heaps only to try and ruin everything good."
xeno,Seriously deport these idiots.
xeno,"No one is keeping you here why don’t you leave. 
We invited you into our home and don’t try to change our home and its rules. You came here by choice we didn’t force you."
xeno,"“Fuck the American system, fuck Trump, fuck every American person” who doesn’t agree, they say.

Why did they immigrate to a place they hate, to live amongst people they hate?

BTW I came to the US because my family loves America. We LOVE this country and the American people."
xeno,These are the immigrants we do not want here
xeno,it’s foolish to allow people that hate the US into our country.
xeno,These low IQ communist are nothing but useful idiots! If you don’t like it here then go back to where you came from! It’s that simple!
xeno,Go back to your own country mother fuckers lol
xeno,Why don’t you fckn leave if you hate everyone & everything in our country? Problem solved! Flag of United States #LoveItOrLeaveIt coward.
xeno,"Ungrateful refugee POS.
Go back to the shit hole  you came from and  take your fourteenth century mentality with you.

Madness. This is how they really feel."
xeno,"Why are people from such uncivilized, ungrateful sh*thole place coming to America in the first place?"
xeno,This is what was forced on our country via The Immigration Act of 1964! Ungrateful pieces of garbage.
xeno,"This is the trash, or children of the trash, the system has allowed into the country.  Enough of this nonsense. #sendthemback"
xeno,In That Case... Go Back To The Country You Crawled Out Of! Get Out Of Our Face!
xeno,"If you don’t like the American system then why do you come to America? Is a simple fucking question. As an immigrant, I would like to know your answer."
xeno,losers with filthy mouths... get out of America.. go to China.
xeno,Back to your shithole country
xeno,Go ducking back to where you came you f——r
xeno,Go home. We don’t want you. We built this country. We live here. Enjoy crying about “systemic oppression” while living in the freest country to ever exist. I’d crowdfund for a one-way ticket for you all to China but doubt they’d have any interest in having you.
xeno,"just go back to where you came from. You weren't invited here to change our culture or government. If you disagree with it, go to INS and ask to leave and they will send you on your way. Go back and change your homeland to the way you want, don't do it here."
xeno,"I think 
@Potus
 should send these ungrateful clowns back to the non so oppressed country they came from. Face with tears of joy What a joke Face with tears of joy"
xeno,"If you said this in where you or your family is from, you will probably be dead. But hey, you are allowed to say this here in the US. Welcome to America"
xeno,"You can deportation them on the violations of the citizenship oath... Keep the video as evidence 
solved!"
xeno,"Hahahaha! Are they still on probation? Is that how immigration works? I dont know. Check their papers. To have that aggressive attitude being Ethiopian immigrants, try saying that in the old country. See how that works out."
xeno,Ban third world immigrants 2020
xeno,Then GET THE FUCK OUT OF MY COUNTRY!!!
xeno,"Prime example, why we need an #ImmigrationMoratorium"
xeno," @michellemalkin@EmeraldRobinson#SendThemBack We have enough garbage her‼️
#SendThemBack"
xeno,"@ColumbiaBugle Fscking deport them. All of them. And all the #H1B creeps too. Send the subs back to their subcontinent or sub-Saharan sh*tholes. Hundreds of thousands, millions: #SendThemBack. "
xeno,"Oh what a surprise!! More Muslim scum #sendthemback People hurl bricks, planks and chairs at each other in mass brawl t.co/Gewqvh5DN0 via @MailOnline"
xeno,"RT @sean_baillie: @ukhomeoffice Not enough, we want to see them sent back, we voted for stronger immigration control where is it? @pritipatel@BorisJohnson#SendThemBack"
xeno," @AGEllison If you are NOT a legal American citizen who went through the process, you have zero rights in America. #SendThemBack"
xeno, @MaureenDalby Time @UKBORDERFORCE Grew a pair 😠 and Started the deportation of illegal immigrants #SendThemBack
xeno,#realDonaldTrump good decision in banning all foreign nationals that been to #China within 14 days from entering #USA. #CarrieLam this is call taking care of own people from biohazard danger
xeno,"  @JessicaV_CIS: How many of the 2,000 #IllegalAliens with pending or criminal convictions arrested by #ICE during July-August are still in the US? #TheBigRoundup#CatchAndDeport@FAIRI"
xeno, @realDonaldTrump Best one yet is #CatchAndDeport anyone caught entering country illegally is immediately turned around and sent back WITHOUT A FORMAL ARREST OR COURT HEARING
xeno," @FAIRImmigration: Did ANY of the ""Deportees"" arrive in the US with a clean certificate of health? Guatamala should quarantine them in accordandce with their own laws. "
xeno,"  @FAIRImmigration: I advocate making the arrest and deportation of #IllegalAliens working in the US a profit center for the Federal Government. Fine employers $50,000 per head. #repX#CatchAndDeport"
xeno, @FAIRImmigration@BreitbartNews@JxhnBinder Arrest of an #IllegalAlien by any law enforcement agency for any reason should result in deportation within hours
xeno, @EM_KA_17: Don't be distracted by this! #CatchAndDeport illegals caught voting or attempting to vote. The Democrats eye isn't on the popular vote 🤨 they have plans for the Electoral College. 
xeno," @FAIRImmigration: Of the ""40,507 apprehensions,"" how many remain in the US, @FAIRImmigration? 100%? #CatchAndDeport#ImmigrationMoratorium ; t.co/GxiLBGNpJH"
xeno,"Why aren’t the #IllegalAlien #Muslim #INVADERS from #Africa forced to stay #in #Morocco? Morocco is a safe country, after all. Oh, that’s right, Morocco won’t allow them to abuse their #welfare system as #Europe will."
xeno,Ok ... so the #taxpayers provide an #IllegalAlien #ThreeHotsAndACot for six years for committing another crime. There's something wrong with that picture.
xeno,"Every time a gun is used in a murder, the #FakeNewsMediaand the #Left come up with hashtags like: #NeverAgain. But when an #IllegalAlien is the weapon, it’s ***crickets**"
xeno,"#IllegalAlien Arrested for Beheading Cat, Parading Severed Head on Stick😡WTF?! Who does this kind of stuff? These are the people Dems are fighting for over AMERICANS!! "
xeno,There’s no “return to normal” when your brother has been killed by an #IllegalAlien who snuck over the border. Where is the asylum for #AngelFamilies? Where is the justice?😤 #JusticeForPierce
